id,text 
1623977427029356551,b'@KriLoseth Hva med \xc3\xa5 plukke frem et omr\xc3\xa5de med veldig mange rydningsr\xc3\xb8yser med usikker datering? Da kommer du til \xc3\xa5 bli den mest popul\xc3\xa6re mannen p\xc3\xa5 Oslo \xc3\xb8st'
1623975968724381698,b'rette baker for smed...https://t.co/uhmaRwr8fM'
1623974756591493126,"b'@UtlendingT #unterderlinden!Mykje i #oslo,minner om Aust- #berlin, og om muren#blokkbyen #Oslo'"
1623973872507801600,"b'Vigelandsparken, Oslo Norway: Celebrating Human Sp... #conozcopablo #Travel https://t.co/Xg1eWj274O'"
1623972944845185026,"b'@littufinkanskje @jasnoen Partiorganisasjoner i Norge er bygd p\xc3\xa5 geografi og bosted. \xc3\x85 shoppe fylkeslag etter sektorielle interesser (pro avkrim stoff til Oslo, oljetilhengere til Rogaland, seniorer og nostalgikere til Tr\xc3\xb8ndelag) vil gi kaotisk og usammenhengende partipolitikk.'"
1623972883092348930,"b'6,3 prosent av Oslos befolkning fikk uf\xc3\xb8retrygd ved utgangen av desember 2022. Dette er langt lavere enn landsgjennomsnittet p\xc3\xa5 10,5 prosent. Bydelene i Oslo med h\xc3\xb8yest andel uf\xc3\xb8re i befolkningen er Grorud, Alna og Stovner. Mer om uf\xc3\xb8retrygdede i Oslo: https://t.co/h124UM5xgq https://t.co/TkABtQEH8W'"
1623972690867507201,"b'@kjell_bolme er det vanlig at det er s\xc3\xa5 mye feil p\xc3\xa5 slike anlegg, eller er det bare i Oslo??'"
1623972602011058176,"b'I g\xc3\xa5r m\xc3\xa5tte Robert Steen g\xc3\xa5 av som helsebyr\xc3\xa5d. Var grunnen avsl\xc3\xb8ringene i blant andre Avisa Oslo om forholdene ved helsehusene i Oslo? Er ikke Raymond og Robert personlige venner, liksom? Les min kommentar gratis her:https://t.co/NuZ483n46U'"
1623972316605558785,"b'Hei, #sykkeltwitter-folket. Eg skal til Oslo i helga, korleis er det \xc3\xa5 sykle bysykkel i sentrum? Er det bart? Er det piggdekk p\xc3\xa5 syklane? B\xc3\xb8r ein kj\xc3\xb8pe abonnement eller er det lurt med dags""kort""? Helsing bysykkelnoob.'"
1623971865952673792,"b'Kampdag i Marbella. @ValerengaOslo m\xc3\xb8ter Malm\xc3\xb6, som ogs\xc3\xa5 \xc3\xb8nsket seg Daniel H\xc3\xa5kans. S\xc3\xa5 f\xc3\xa5r vi se om denne finnen finner det som gj\xc3\xb8r han til Norges beste \xc3\xa9n mot \xc3\xa9n og en verdig Sahroui-erstatter. #VIFiMarbella https://t.co/Rv9DYvkElj'"
1623970527433080833,b'Ingeni\xc3\xb8rkunst og elegant terrengsykkel anno 1990 -&gt; Klein Attitude Team USA: https://t.co/GRKnfxbwgp Via @TheRadavist #folk #sykkel #inspirasjon #kultur #design #innovasjon #Oslo #Norge'
1623969931187322880,"b'RT DyrebarNo ""Hvit, oransje, svart hunnkatt savnet i Nedre Bekkelaget, #Oslo, #Oslo. https://t.co/siFXGo4Rsj #katt #savnet""'"
1623969391648903169,"b'Hvit, oransje, svart hunnkatt savnet i Nedre Bekkelaget, #Oslo, #Oslo. https://t.co/gHKwyTkZcJ #katt #savnet'"
1623968922251796481,b'@SigmundBook @jkmjel De argumenterte jo med dette n\xc3\xa5r de doblet b\xc3\xb8tesatsene i utsatte omr\xc3\xa5der i Oslo og sendte haugevis med utsatte mennesker p\xc3\xa5 ulovlig b\xc3\xb8tesoning.'
1623968871542579202,b'Oslo B\xc3\xb8rs snur opp https://t.co/BgIwd028MN'
1623968422525632514,"b'@TaraBroadway @rice_rust_belt Ask Helsinki, Stockholm, or Oslo'"
1623967899219116033,b'Oslo tingrett har satt en midlertidig stopper for jakten i ulvesonen denne vinteren. Klima- og milj\xc3\xb8minister Espen Barth Eide (Ap) er uenig og ber om et snarlig rettsm\xc3\xb8te. https://t.co/xeiG8lUTvL'
1623967594519699456,b'@iamthemaltster Tur retur Oslo Trondheim en og ein halv gang.Det der klare vi.'
1623967325023088642,"b'@Berit62281029 En fin fredag til dere ogs\xc3\xa5 \xf0\x9f\x98\x8a I Oslo-bygda har det smelta mye sn\xc3\xb8, men det er glatt som fy \xf0\x9f\x98\x85'"
1623966037157769216,"b'RT DyrebarNo ""Brun hunnkatt savnet i #Frogner, #Oslo, #Oslo. https://t.co/mUDVCQUN3s #katt #savnet""'"
1623965588107276289,"b'Brun hunnkatt savnet i #Frogner, #Oslo, #Oslo. https://t.co/b39JHC67OV #katt #savnet'"
1623965481232113664,"b'- Behold tilbud om psykomotorisk fysioterapi ved Oslo Universitetssykehus, skriver Gro Cecilie Meisingset Montarou, Jorunn Lien og Kjerstin Fet Vindenes. https://t.co/5fs0GiAtUA'"
1623965470813569024,b'@ed_fin $gogl at $10 in Oslo now https://t.co/iSOJ3aJwrR'
1623964170650800128,"b'#Live!! Hemmelig forel\xc3\xb8pig 2023 At Oslo, Norway - 2/11/2023 Go Live Now \xe2\xab\xb8\xe2\xab\xb8 https://t.co/e9K1unbKKp We present online services for #Music2023 #Fest2023 #livestream Hemmelig forel\xc3\xb8pig 2023'"
1623964145149173762,b'Jeg fikk tilbake at han gjerne snakket med meg om det neste gang han var i blokka. Ettersom jeg bor i Kongsberg og han her bor i Oslo eller Ski er jeg spent p\xc3\xa5 n\xc3\xa5r jeg kommer til \xc3\xa5 f\xc3\xa5 hjelp.. Jeg har p\xc3\xa5 f\xc3\xb8lelsen at jeg kommer til \xc3\xa5 si opp leien f\xc3\xb8re jeg f\xc3\xa5r hjelp!'
1623963896506728448,"b'L\xc3\xa5gendeltaet, E18 vest for Oslo, Ring 1 Oslo.Ikke Ringeriksbane, ikke Grenlandsbane. Langdistanse #tog i Norge g\xc3\xa5r fortsatt for det meste i spor fra f\xc3\xb8r og rett etter at jeg ble f\xc3\xb8dt (1943).Gr\xc3\xb8nt skifte? #Klimam\xc3\xa5l? Er dette bare skrivebords\xc3\xb8velser for denne regjeringen? https://t.co/5rnJ43qFw4'"
1623963456738062337,"b'Nei, @steruderik, sykkeltilrettelegging er ikke problemet. At bilister krever enerett p\xc3\xa5 v\xc3\xa5re fellesarealer, det er problemet. Heia #Oslo! https://t.co/jV3LKJo762'"
1623963030437371904,b'#Oslo #Rommen Politiet er p\xc3\xa5 vei til en trafikkulykke p\xc3\xa5 Rommen/ Fossumveien. To biler har kollidert. Blir behov for \xc3\xa5 sperre trafikken en periode. Uvisst skadeomfang.'
1623962669249339392,b'OSL/Oslo/Norway'
1623962574235607040,b'S\xc3\xa5nn apropos at  store vannledninger som er 75 \xc3\xa5r gamle sprekker i Oslo: https://t.co/9WOdZiBRS2'
1623961343001874432,b'Oslo B\xc3\xb8rs \xc3\xa5pner ned: Etter en resultattung morgen er det nedgang p\xc3\xa5 Oslo B\xc3\xb8rs.  - https://t.co/RzPuigKqD0 #regnskap #nyheter #\xc3\xb8konomi #norge #nyhet #nrk'
1623960803912065027,"b'Oslo, Norway February, 24 https://t.co/KNHnskUxXr https://t.co/edmTiMjJPn'"
1623958738850705408,"b'Vigelandsparken, Oslo Norway: Celebrating Human Sp... #conozcopablo #Travel https://t.co/AoPuWzgLdf'"
1623957663200735234,b'@SjamaanN The Norwegian fjords and Oslo.'
1623957227315900425,"b'RT DyrebarNo ""Brun hund funnet i Thorvald Meyers gate, #Oslo, #Oslo. https://t.co/T5Vfjqa4hT #hund #funnet""'"
1623957073061986305,b'#Norge #nyheter Mann gikk l\xc3\xb8s p\xc3\xa5 biler i Oslo https://t.co/zE5DGnBHeW via @extraavisen'
1623956507686498304,b'Natur og dyreliv m\xc3\xa5 alts\xc3\xa5 vike for at vi mennesker skal kunne kj\xc3\xb8re 10 sekunder raskere mellom Oslo og Trondheim.  https://t.co/ykNYlTcNyn'
1623955508393541632,"b'Brun hund funnet i Thorvald Meyers gate, #Oslo, #Oslo. https://t.co/Z3WZA6KMOb #hund #funnet'"
1623954401218920448,"b'@mariesimonsen Var vel endring av statutter som var hoved oppslaget. Ser for\xc3\xb8vrig at Carl I Hagen bor i Oslo og repr Oppland\xe2\x80\xa6 Hva er forskjellen? Kan de p\xc3\xa5 \xc2\xabtoppen\xc2\xbb velge seg valgkrets, mens \xc2\xabvanlige\xc2\xbb folk vingeklippes?'"
1623951683129671680,"b'Sn\xc3\xb8hetta er \xc3\xa5rets vekstskaper. https://t.co/RlUdkKnb2H Kjetil Tr\xc3\xa6dal Thorsen fra Sn\xc3\xb8hetta i Oslo mottok i kveld den gjeve prisen EY Entrepreneur Of The Year Norge 2022, og han skal representere Norge i den internasjonale finalen i Monaco i juni. Foto: B\xc3\xa5rd Gudim. https://t.co/VmUZboKE62'"
1623950471995039744,b'Hva n\xc3\xa5 da? Har sn\xc3\xb8en smelta for tidlig i Troms\xc3\xb8? Er det varmegrader i Lofoten? Fare for jordskjelv i Oslo? Eller er det fugleinfluensaen som har blitt klimafarlig? https://t.co/NcXZM9h0P5'
1623949932058083329,"b'@Hydrogenligaen @NAFnorge Hvem er det som gidder \xc3\xa5 kj\xc3\xb8re biler som kun kan kj\xc3\xb8re mellom Oslo-Trondheim? TRE stasjoner, og dere gidder \xc3\xa5 protestere? Og en hemmelighet til slutt, jeg har kj\xc3\xb8rt tre ganger Oslo-Trondheim i BEV uten \xc3\xa5 lade.'"
1623949871249035264,"b'@stranddh Er ikke akkurat s\xc3\xa5nn at riksmedia holder seg unna drama i Oslo-politikken, heller. Kan mer om byr\xc3\xa5det i Oslo enn kommunestyret i min egen kommune.'"
1623949786905817089,"b'@PerniHansen @hordfast @carlsbj Hordfast og Rogfast bygges fordi vi ikke skal f\xc3\xa5 nullvekst og tilbakegang p\xc3\xa5 Vestlandet,  i motsetning til en sterkt ekspanderende Oslo region med helt andre mobilitetsbetingelser som er sterkt konkurransevridende.'"
1623949617401397251,b'Ist Stockholm oder Oslo besser? https://t.co/zme5CEOCUj'
1623949454633041920,b'Forsinkelser etter signalfeil p\xc3\xa5 Oslo S. Hvor ofte har jeg ikke h\xc3\xb8rt dette f\xc3\xb8r? https://t.co/WnMTYQZHjO'
1623948495114608641,"b'Kurt Nilsen og Helene B\xc3\xb8ksle i Oslo domkirke - Gje Meg Handa Di, Ven https://t.co/TDgsCPJJrb via @youtubemusic'"
1623946852205842434,b'En spartansk helt f\xc3\xb8rer 8.000 Romans Defense Soldier mot 300.000 orker og troll |Uebshttps://t.co/JU0B4YyYyE #nrkdebatt #mehlm\xc3\xa5g\xc3\xa5 #2sjakk #Oslo #HogwartLegacy'
1623945148122951681,b'Og stort side-eye til Oslo Tingrett. Noe av det dummeste jeg har lest.'
1623943796781203458,b'#Oslo #Grefsen Trafikkulykke mellom bilist og fotgjenger p\xc3\xa5 Grefsen. Partene er p\xc3\xa5 stedet og trafikken g\xc3\xa5r greit i omr\xc3\xa5det Grefsenveien- Dr. Smiths vei.'
1623942961485553665,"b'Da blir det Oslo denne helgen! Skal p\xc3\xa5 lunsj med ledelsen i Acterio, en startup som vi har investert i. Blir kjekt \xc3\xa5 h\xc3\xb8re om veien videre og neste innhenting av kapital. https://t.co/ZiSUIeG43d'"
1623942796175441920,"b'@kvignes Som \xc3\xa5 skrive Valdres utenfor Oslo, det.'"
1623940274505515008,b'Gudshus og andre hus p\xc3\xa5 #orm\xc3\xb8ya #oslo #visitoslo #nrkosloogviken #nordstrand https://t.co/L6xh01cpQ1'
1623940064119033856,b'@RuneGlomseth Fra Oslo ser det ut til \xc3\xa5 v\xc3\xa6re en str\xc3\xa5lende morgen p\xc3\xa5 Hamar. :)'
1623939923144310785,"b'Seacrest Petroleo $SEAPT skal noteres p\xc3\xa5 Oslo B\xc3\xb8rs. Her finner du relevant informasjon om transaksjonen, samt link til prospekt og annet tegningsmateriale: https://t.co/9KDzLYFSr3'"
1623938343636721666,"b'Vi tror Oslo B\xc3\xb8rs (OBX indeksen) \xc3\xa5pner ned -0,2%, eller innenfor intervallet [-0,4, 0]%.'"
1623938009375850503,"b'@Goitericus Oslo kommune har mye penger var det en som sa for noen \xc3\xa5r siden, n\xc3\xa5 masse gjeld med s\xc3\xa5 mange skattebetalere ..'"
1623937931193753600,"b'Med Aker Brygge og Stranden en vinterdag med v\xc3\xa5rstemning og et kj\xc3\xb8lig drag, og med utsikten fra en bardisk der st\xc3\xb8vet var bl\xc3\xa5st av, og med folket luntende mot solen i motvind og travende fra solen i medvind, \xc3\xb8nsker #Oslo en god morgen til alle i hele #Norge :) https://t.co/b2qD9Xs87x'"
1623937887690702848,"b'Frode Hamre forsvarer hverdagstravet, topphester solgt p\xc3\xa5 tvangsauksjon og kutt i Oslo Grand Prix. Det er bare tre av en buffet nyhetssaker siste 24 timer. Se selv hva du g\xc3\xa5r glipp av uten abonnement.https://t.co/T2vMnldlXY'"
1623936692091781120,b'{NO Fighting Stigma} Presenterer endringer i byr\xc3\xa5det i Oslo. Helsebyr\xc3\xa5d Robert Steen (Ap) byttes ut.: Rina Mariann Hansen (Ap) blir ny byr\xc3\xa5d for n\xc3\xa6ring og eierskap; Robert Steen (Ap) og Victoria Marie Evensen (Ap) g\xc3\xa5r ut av byr\xc3\xa5det. \xe2\x80\x93 Alt Oslo trenger. https://t.co/WTnlkKuBts'
1623931130993934336,b'Dette skjer i dag: Fortsetter prisveksten \xc3\xa5 dempe seg?: Det er fredag og arbeidsuke 6 g\xc3\xa5r mot slutten. Men f\xc3\xb8rst er det flere resultater fra selskaper p\xc3\xa5 Oslo B\xc3\xb8rs og norsk inflasjonstall p\xc3\xa5 kalenderen. - https://t.co/5IWKxy0Ncv #regnskap #nyheter #\xc3\xb8konomi #norge #nyhet #nrk'
1623929555387035648,"b'ikke Oslo dialekt heller, den er finere enn Drammen sin, nei jeg h\xc3\xb8rer KUN Drammens dialekt/Lier/Hurum/R\xc3\xb8yken'"
1623925474383773696,b'@ikkjebergensar Eller G\xc3\xb8teborg utenfor Oslo. Tar ca 3 timer med bil.Folk p\xc3\xa5 \xc3\xb8stlandet forst\xc3\xa5r ikke hvor r\xc3\xa6va veiene er straks du har kj\xc3\xb8rt et par timer fra Oslo.'
1623924825638207489,"b'@kvignes I g\xc3\xa5r var jeg p\xc3\xa5 kontoret i Oslo, en by like utenfor B\xc3\xa6rum. Greit \xc3\xa5 ha noe sentralt \xc3\xa5 navigere etter.'"
1623924078653632512,b'Promper p\xc3\xa5 coop oslo s \xf0\x9f\x94\xa5'
1623920761277743104,b'Oslo hockey samarbeid var dette!! Even Nerell en favoritt fra MS. FIF solgte arves\xc3\xb8lvet TJ og OED. Kassa var tom!! https://t.co/RdVxlOl6hM'
1623919942725689344,b'Reiseeksperter tror Oslo blir en av de mest popul\xc3\xa6re turistbyene i 2023.https://t.co/JAWkxL5fGZ'
1623918124029583361,b'@olavtorvund De kj\xc3\xb8rer tre typer trikker i Oslo n\xc3\xa5. M\xc3\xa5 v\xc3\xa6re sykt dyrt.'
1623914028509827072,b'Akershus #Castle was built by King H\xc3\xa5kon V in 1299.#Norway #Oslo \xf0\x9f\x87\xb3\xf0\x9f\x87\xb4 https://t.co/uKCexrJ5du'
1623911289885007874,"b'(Avisa Oslo) En svingete T-banetur fra Oslo sentrum. 500 meter over havet, og med marka som n\xc3\xa6rmeste nabo, s\xc3\xa5 flere muligheten til \xc3\xa5 skaffe seg et lite hus til en overkommelig pris. https://t.co/RMfYKecASX'"
1623909447340032001,"b'POLITIER I DRAMMEN , LIER , og R\xc3\x98YKEN#Politi #Stavanger #Bergen #Trondheim #Oslo @oslopolitiops @polititroms @PolitiTrondelag @politiagder PLEASE PLEASE GJ\xc3\x98R NOE!!!!!'"
1623905663305801729,"b'Rv.150 / Ring 3 #L\xc3\xb8rentunnelen i Oslo, retning Sinsen: \xc3\x85pen for trafikk.'"
1623904383917252608,"b'E6 i bakken opp mot Djupdalen i Viken, retning Oslo: St\xc3\xa5r mulig 2 vogntog p\xc3\xa5 vegskulder, v\xc3\xa6r oppmerksom.'"
1623903934057152512,"b'Rv.150 / Ring 3 #L\xc3\xb8rentunnelen i Oslo, retning Sinsen: Venstrefelt stengt pga. gjenstander i vegbanen.'"
1623891891107381248,b'Oslo-politiet har p\xc3\xa5grepet sentral phishing-akt\xc3\xb8r - Kode24 https://t.co/aVBXI9g4VN'
1623860959730188290,"b'Jeg kjenner p\xc3\xa5 en avmakt n\xc3\xa5r dette blir dommen for 25 \xc3\xa5r med vold, tortur og knivstikking av mor med barna til stede\xf0\x9f\xa4\xac https://t.co/Cu3NdeghXv'"
1623853956467200001,b'#Oslo #Vippetangen Politiet har kontroll p\xc3\xa5 en mann som har utf\xc3\xb8rt skadeverk p\xc3\xa5 flere parkerte biler ved Vippetangen og DFDS-terminalen. Mannen er p\xc3\xa5grepet og vil bli anmeldt for forholdene.'
1623852512955572225,"b'@GTveitevag Nei,detter er flaut Norge!Skjerp dere politisk,eks h\xc3\xb8yre, som prater om og v\xc3\xa6re fattige i Norge, s\xc3\xa5 reiser de hjem til Oslo vest,hus til 7millioner, og s\xc3\xa5 sier de,vet hvor vanskelig det er og fattige, mens Erna gnafler i seg biff til 800kr....og Erna,du er ikke tykk,du ble det..'"
1623845552029835264,b'@kvignes @ikkjebergensar Tykkjer det er fint eg. Odda utanfor Bergen. Litt som Oslo utanfor Uddevalla.'
1623842352757440520,b'@KariJaquesson 75 millarder til Europas mest korrupte land for \xc3\xa5 drive proxy krig de aldri kan vinne. Aldri. Lurer p\xc3\xa5 hva 1/75 av det bel\xc3\xb8pet hadde gjort for ungdom/idrett i Oslo.'
1623841786526371841,b'Jeg m\xc3\xa5tte politianmelde Gaustad v/ Oslo Universitetssykehus ved Lege Katrine Halsj\xc3\xb8 fordi de brukte tvang p\xc3\xa5 meg og sa seksuelt ladet at n\xc3\xa5 er det jentene som bestemmer!'
1623840492415774727,b'Fortsatt mulighet for \xc3\xa5 melde seg p\xc3\xa5 linjedommer kurs i Oslo \xf0\x9f\x8f\x89 https://t.co/ak6zvWXyy2'
1623837270699638786,"b'@PROIBIDAODORIO2 \xf0\x9f\x93\x8d Oslo, Noruega'"
1623833535634108417,b'Kan dere v\xc3\xa6re s\xc3\xa5 snill \xc3\xa5 dele dette videre @Farahmand79@MasudGhl\xc3\xb8rdag #11_Feb #NorgeTrondheim ved torvet et KL.15:00Stavanger ved byparken KL.13:00Trondheim ved torvet KL.12:00Oslo fra Jernbanetorget KL.14:00Hamar ved stortorget KL.12:30Harstad sentrum KL.13:15#Norway https://t.co/uGQPgbitSs'
1623832069452230656,b'@thomaslg Og han skal ha konsert i Norge (Oslo) 11. og 12. april\xf0\x9f\xa4\xae\xf0\x9f\x98\xa3'
1623831465808068618,b'Er det noen puber/barer i Oslo som kj\xc3\xb8rer Premier League/fotballquiz i n\xc3\xa6rmeste fremtid? @helgeprat @tv2sport @ViaplayFotball'
1623829597551747073,"b'@qucipek fr\xc3\xa5n Oslo, Norge'"
1623828363726012417,b'Jeg kunne brukt \xc3\xa5rsdagen 9. Februar til \xc3\xa5 markere at st\xc3\xb8rste endringer hittil er at mannen jeg satte min lit til og varsla om dette i mars 2022 n\xc3\xa5 er borte. Steen visste og veit om forholdene jeg lever i og st\xc3\xa5r p\xc3\xa5 sitt og mener Oslo kan gj\xc3\xb8re nada for \xc3\xa5 hjelpe unge p\xc3\xa5 sykehjem'
1623825215183626240,"b'@mimmikr @CSpange Jeg er medlem i Oslo, men vurderer Nidaros jeg n\xc3\xa5. Bare p\xc3\xa5 pur faen. Hater maktarroganse- og misbruk. Og at folk n\xc3\xa5 rotter seg sammen for \xc3\xa5 vingeklippe Giske er faen ikke greit. Herregud, skj\xc3\xb8nner ikke at han orker \xc3\xa5 st\xc3\xa5 i dette. Han m\xc3\xa5 v\xc3\xa6re laget av noe helt spesielt. Kudos.'"
1623818541538373634,b'Norwegian Fire Department Incidents 2023-02-09: 299Oslo brann- og redningsetat: 36Bergen brannvesen: 12Rogaland brann og redning IKS: 15Top three incidents: Avbrutt utrykning alarm: 35 Trafikkulykke: 29 ABA ukjent: 26'
1623817658859720705,"b'@Tenketanke @mariesimonsen Mente \xc3\xa5 huske det, men var ikke sikker. Ikke bare Oslo elite, men ogs\xc3\xa5 mye av Oslo pressen f\xc3\xb8ler seg truet. AP bykser ikke oppover p\xc3\xa5 meningsm\xc3\xa5lingene med slike krumspring\xe2\x80\xa6'"
1623815706490937350,"b'@RuneMikal @CSpange Er det noe AP ikke gj\xc3\xb8r er det \xc3\xa5 lytte. Et enstemmig (98%) \xc3\xa5rsm\xc3\xb8te i Oslo AP vedtok for ca 3 \xc3\xa5r siden \xc3\xa5 IKKE legge ned Ullev\xc3\xa5l sykehus. Det la lederen i skuffen, han var for\xe2\x80\xa6..'"
1623815427485736962,"b'@Rogernilsen21 @mariesimonsen Dei stemte jo i mot ei slik vedtektsendring for nokre f\xc3\xa5 \xc3\xa5r sidan trur eg. D\xc3\xa5 gjaldt det diverse lokallag i Oslo med medlemmer fr\xc3\xa5 forskjellige stadar i Noreg, og nordmenn busett i andre land. S\xc3\xa5 at det er \xc2\xabOsloeliten\xc2\xbb som vil sikre makta si er det vel god dekning for \xc3\xa5 p\xc3\xa5st\xc3\xa5.'"
1623814505871429633,"b'@mariesimonsen @BBaardsen Kunne godt vore litt grundigare. Ap har jo mange lag, t.d homonettverk som har medlemmar fr\xc3\xa5 heile landet men som kjem under Oslo.'"
1623814399663214594,b'@SouljaBoiToldEm @Sonton Men Oslo er n\xc3\xa6rmere Tonsberg'
1623814369074200577,b'Norsk rettssystem er klin kokkos.  https://t.co/LQHZe2I2Vr'
1623813189946187777,b'@andersheger Er noe av problemet her at Giske er bosatt i Oslo og da kanskje ikke teller med som medlem av Nidaros?'
1623809554474467330,b'@daghb @NAFnorge Joda. De finnes. Men kun to-tre stykker. En p\xc3\xa5 H\xc3\xb8vik og en p\xc3\xa5 Hvam. Begge rett p\xc3\xa5 utsiden av grensen til Oslo. Mens det ogs\xc3\xa5 finnes en i Trondheim. Og det finnes eksempler p\xc3\xa5 at en FCEV har kj\xc3\xb8rt fra Oslo til Trondheim uten \xc3\xa5 fylle. Det hadde ingen BEV klart selv om sommeren.'
1623809191222575105,b'Her sparte Universitetet i Oslo 20 millioner kroner i \xc3\xa5ret p\xc3\xa5 en ny tale til tekst-l\xc3\xb8sning fra samme selskap som lager ChatGPT: https://t.co/4vz9WVyDG1'
1623808051181506561,b'@SaysPhilippe Vi t\xc3\xa5ler bare ikke Oslo.'
1623807848105799680,b'@CSpange @TravellingMack Dette har ikke v\xc3\xa6rt et problem f\xc3\xb8r. For bla Oslo. Hvorfor er det plutselig et problem n\xc3\xa5?'
1623800275445112832,"b'@OElgvin Jeg mener du undervurderer en del her, spesielt hva som har skjedd med parkering i Oslo. Ja, ting tar tid og avveininger har blitt gjort opp mot andre partier, men jeg ville ikke kalt det reformisme n\xc3\xa5r man ser hva andre byer gj\xc3\xb8r. Paris er nok mer revolusjon\xc3\xa6r dog.'"
1623799617044242432,"b'@MagneBjella Fors\xc3\xb8k p\xc3\xa5 nytt trumfkort?Oslo fortjener bedre enn i dag, s\xc3\xa5 f\xc3\xa5r h\xc3\xa5pe det lykkes. Headhuntet av Pakistans helseminister eller ei (et selling point som virker helt malplassert btw)'"
1623799367407742976,"b'@OJacobsen Ja, nettopp. S\xc3\xa5 da vil Tajik og Tvedt Solberg gi Oslo flere delegater..?'"
1623798602651824130,b'Oslo tingrett: Knivstakk og kastet kniv p\xc3\xa5 kona - frikjent for drapsfors\xc3\xb8k https://t.co/JRWnvduFG0'
1623798361341018115,b'@TravellingMack er det udemokratisk \xc3\xa5 si at en som bor i Oslo ikke skal bestemme hvem som skal bli leder for et parti i Tr\xc3\xb8ndelag?'
1623797767226200068,b'@PaulinaVergaraX El oslo?'
1623797127947091971,b'@HogstadGeir @TrondAril Og det er jo riktig. Fordi Oslo-medlemmene i Nidaros ikke er veldig opptatt av Tr\xc3\xb8ndelag.'
1623796636517339137,"b'@OJacobsen @TrondAril Og representerer vel ikke Oslo. Men teller som ""oslo"" n\xc3\xa5r Ap skal beregne hvor mange representanter de skal f\xc3\xa5. Det Giske reagerer p\xc3\xa5 er vel det. Om Nidaros har 1000 medlemmer fra fra Tr\xc3\xb8ndelag, 2000 fra Oslo. S\xc3\xa5 f\xc3\xa5r Oslo flere representanter p\xc3\xa5 landsm\xc3\xb8tet enn Tr\xc3\xb8ndelag.'"
1623795695667781632,"b'@skribente @mrtnwb Nei, du tek feil. Vindturbinar trumfar p\xc3\xa5 alle punkter? Langt derfr\xc3\xa5. Vindkraft er ustabilt og tek masse plass. Det er f.eks allereie 100 mil med vegar i tilknytning til vindkraft i Norge, det er Oslo-Trondheim, tur-retur. Kjernekraft har f\xc3\xa6rrast d\xc3\xb8dsfall p\xc3\xa5 TWt produsert kraft.'"
1623795211846529024,"b'@Torkil @jooooooachim Ok greit, b\xc3\xa5de Oslo og Stockholm har d\xc3\xa5rlig ny sykkelinfrastruktur'"
1623793972979040256,b'@enzj_ @EldoradoEsport @hallzerk Han m\xc3\xb8ter jo deg hver gang han er i Oslo??'
1623793030896537600,"b'Bor du i \xc3\x85s og er medlem i Arbeiderpartiet, b\xc3\xb8r du telle for \xc3\x85s Arbeiderparti. Ikke for Nordre Follo, Oslo eller Trondheim. Vanskeligere er det ikke.For\xc3\xb8vrig interessant at #nrkdebatt holder en vedtektsdebatt i Ap live p\xc3\xa5 TV. Spent p\xc3\xa5 om vi f\xc3\xa5r se liknende fra de andre partiene'"
1623792175149449219,b'@JohnnyTollefsen Og Oslo har inntil nylig v\xc3\xa6rt en H\xc3\xb8yre-bastion'
1623791971968946183,b'Tida der rare politiske debatter i Bergen bystyret sjokkerte Oslo folk er over fordi Trondheim inviterer til festlige debatter \xf0\x9f\xa5\xb3'
1623790462766133249,"b'Er det slik \xc3\xa5 forst\xc3\xa5 at Rogalands representanter fra AP som har bostedsadresse i Oslo n\xc3\xa5 representerer Oslo p\xc3\xa5 landsm\xc3\xb8tet? Om disse nye geniale vedtektene som er foresl\xc3\xa5tt blir vedtatt?Vet du, @OJacobsen?'"
1623790336962187267,b'Perlemorskyer \xe2\x9b\x85\xef\xb8\x8f Torsdag ettermiddag p\xc3\xa5 Helsfyr i Oslo. https://t.co/s0ITUmTJnK'
1623790277767864323,"b'- Du snakker om kommentariatet som en politisk akt\xc3\xb8r, som det ikke er, p\xc3\xa5st\xc3\xa5s det i #nrkdebatt Trond Giske smiler lett overb\xc3\xa6rende og vet at setter du \xc2\xaboslo\xc2\xbb foran kommentariatet, har Giske st\xc3\xb8tte i den betegnelsen fra omtrent hele befolkningen utenfor Oslo-regionen.'"
1623789760358633472,"b'@dlipahungary Oslo, Norway\xe2\x99\xa5\xef\xb8\x8f https://t.co/nXpNFYwCKQ'"
1623789630779805701,"b'@CSpange @Arbeiderpartiet Ja, og gjengen  i Oslo har m\xc3\xa5kt, saltet og str\xc3\xb8dd vei for det.Finere vei skal en leite lenge etter.'"
1623789191673876483,"b'Hvilken er verst av...Los del rio - MacarenaOslo Gospel Choir, Maria Haukaas Mittet - En stjerne skinner i natt'"
1623789056990535682,b'Giske er busett i Oslo. Tyder det at Aps nyordning gjer at han sj\xc3\xb8lv heller ikkje tel som medlem av lokalpartiet Nidaros n\xc3\xa5r Ap skal berekne delegatar til landsm\xc3\xb8tet? #nrkdebatt'
1623788798155845632,b'@mariesimonsen Er jo interessant \xc3\xa5 h\xc3\xb8re hvorfor Ap absolutt vil s\xc3\xb8rge for at hoveddelen av landsm\xc3\xb8tet sine representanter kommer fra Oslo. Og hvor engstelig de er for tr\xc3\xb8nderne.'
1623788768053366785,b'@andersheger Men det er jo fordi \xe2\x80\x98moderpartiet\xe2\x80\x99 alltid har hatt sitt hovedsete i Oslo arbeidersamfunn.'
